,BD1,BD2
2066,0.015625,0.015625
2067,0.015625,0.015625
2068,0.015625,0.015625
2069,0.015625,-0.015625
2070,0.015625,0.015625
2071,0.015625,0.015625
2072,0.015625,0.015625
2073,0.015625,0.015625
2074,0.015625,-0.015625
2075,0.015625,-0.015625
2076,0.015625,0.015625
2077,0.015625,-0.015625
2078,0.015625,-0.015625
2079,0.015625,-0.015625
2080,0.015625,0.015625
2081,0.015625,0.015625
2082,0.015625,0.015625
2083,0.015625,0.015625
2084,0.015625,0.015625
2085,0.015625,0.015625
2086,0.015625,-0.015625
2087,0.015625,0.015625
2088,-0.015625,-0.015625
2089,0.015625,0.015625
2090,0.015625,0.015625
2091,0.015625,0.015625
2092,0.015625,0.015625
2093,0.015625,0.015625
2094,0.015625,0.015625
2095,0.015625,0.015625
2096,-0.015625,0.015625
2097,0.015625,0.015625
2098,-0.015625,0.015625
2099,-0.015625,0.015625
2100,0.015625,0.015625
2101,0.015625,0.015625
2102,-0.015625,0.015625
2103,0.015625,-0.015625
2104,0.015625,-0.015625
2105,0.015625,0.015625
2106,0.015625,0.015625
2107,0.015625,0.015625
2108,0.015625,0.015625
2109,0.015625,0.015625
2110,-0.015625,0.015625
2111,0.015625,-0.015625
2112,0.015625,-0.015625
2113,-0.015625,0.015625
2114,0.015625,-0.015625
2115,0.015625,-0.015625
2116,0.015625,-0.015625
2117,0.015625,-0.015625
2118,0.015625,-0.015625
2119,0.015625,-0.015625
2120,0.015625,0.015625
2121,0.015625,0.015625
2122,0.015625,-0.015625
2123,0.015625,-0.015625
2124,-0.015625,0.015625
2125,0.015625,0.015625
2126,-0.015625,0.015625
2127,-0.015625,0.015625
2128,0.015625,0.015625
2129,0.015625,0.015625
2130,0.015625,0.015625
2131,0.015625,0.015625
2132,0.015625,0.015625
2133,0.015625,0.015625
2134,0.015625,0.015625
2135,0.015625,0.015625
2136,0.015625,-0.015625
2137,0.015625,0.015625
2138,0.015625,0.015625
2139,0.015625,0.015625
2140,0.015625,-0.015625
2141,0.015625,-0.015625
2142,0.015625,0.015625
2143,0.015625,-0.015625
2144,0.015625,-0.015625
2145,0.015625,-0.015625
2146,0.015625,-0.015625
2147,0.015625,-0.015625
2148,-0.015625,-0.015625
2149,0.015625,0.015625
2150,0.015625,-0.015625
2151,-0.015625,-0.015625
2152,0.015625,0.015625
2153,0.015625,-0.015625
2154,-0.015625,-0.015625
2155,0.015625,0.015625
2156,0.015625,0.015625
2157,0.015625,0.015625
2158,0.015625,0.015625
2159,0.015625,0.015625
2160,-0.015625,0.015625
2161,-0.015625,0.015625
2162,-0.015625,0.015625
2163,0.015625,0.015625
2164,0.015625,0.015625
2165,-0.015625,0.015625
2166,-0.015625,0.015625
2167,-0.015625,-0.015625
2168,-0.015625,0.015625
2169,-0.015625,-0.015625
2170,-0.015625,-0.015625
2171,-0.015625,0.015625
2172,0.015625,0.015625
2173,-0.015625,0.015625
2174,0.015625,0.015625
2175,-0.015625,0.015625
2176,0.015625,-0.015625
2177,-0.015625,-0.015625
2178,-0.015625,0.015625
2179,-0.015625,-0.015625
2180,0.015625,-0.015625
2181,0.015625,-0.015625
2182,0.015625,-0.015625
2183,-0.015625,-0.015625
2184,-0.015625,0.015625
2185,0.015625,-0.015625
2186,0.015625,-0.015625
2187,0.015625,-0.015625
2188,-0.015625,0.015625
2189,0.015625,0.015625
2190,-0.015625,0.015625
2191,0.015625,0.015625
2192,0.015625,0.015625
2193,0.015625,0.015625
2194,0.015625,0.015625
2195,0.015625,0.015625
2196,0.015625,0.015625
2197,0.015625,0.015625
2198,0.015625,0.015625
2199,0.015625,0.015625
2200,0.015625,0.015625
2201,0.015625,-0.015625
2202,0.015625,0.015625
2203,0.015625,0.015625
2204,0.015625,-0.015625
2205,0.015625,-0.015625
2206,0.015625,0.015625
2207,0.015625,-0.015625
2208,0.015625,-0.015625
2209,0.015625,-0.015625
2210,0.015625,-0.015625
2211,0.015625,-0.015625
2212,0.015625,-0.015625
2213,0.015625,0.015625
2214,0.015625,0.015625
2215,0.015625,-0.015625
2216,0.015625,0.015625
2217,0.015625,-0.015625
2218,-0.015625,-0.015625
2219,0.015625,0.015625
2220,0.015625,0.015625
2221,0.015625,0.015625
2222,0.015625,-0.015625
2223,0.015625,0.015625
2224,-0.015625,0.015625
2225,-0.015625,0.015625
2226,-0.015625,0.015625
2227,0.015625,0.015625
2228,-0.015625,0.015625
2229,-0.015625,0.015625
2230,-0.015625,-0.015625
2231,-0.015625,-0.015625
2232,0.015625,-0.015625
2233,-0.015625,0.015625
2234,-0.015625,-0.015625
2235,-0.015625,0.015625
2236,0.015625,-0.015625
2237,-0.015625,0.015625
2238,0.015625,0.015625
2239,-0.015625,-0.015625
2240,0.015625,-0.015625
2241,-0.015625,-0.015625
2242,0.015625,-0.015625
2243,-0.015625,-0.015625
2244,0.015625,-0.015625
2245,0.015625,-0.015625
2246,0.015625,-0.015625
2247,0.015625,-0.015625
2248,0.015625,-0.015625
2249,0.015625,-0.015625
2250,0.015625,-0.015625
2251,0.015625,0.015625
2252,-0.015625,0.015625
2253,0.015625,0.015625
2254,0.015625,0.015625
2255,0.015625,0.015625
2256,0.015625,0.015625
2257,0.015625,0.015625
2258,0.015625,0.015625
2259,0.015625,0.015625
2260,0.015625,0.015625
2261,0.015625,0.015625
2262,0.015625,0.015625
2263,0.015625,0.015625
2264,0.015625,0.015625
2265,0.015625,0.015625
2266,0.015625,-0.015625
2267,0.015625,0.015625
2268,0.015625,0.015625
2269,0.015625,-0.015625
2270,0.015625,-0.015625
2271,0.015625,-0.015625
2272,0.015625,0.015625
2273,0.015625,-0.015625
2274,0.015625,0.015625
2275,-0.015625,-0.015625
2276,0.015625,0.015625
2277,0.015625,0.015625
2278,-0.015625,0.015625
2279,0.015625,0.015625
2280,0.015625,-0.015625
2281,0.015625,-0.015625
2282,0.015625,0.015625
2283,0.015625,0.015625
2284,-0.015625,-0.015625
2285,0.015625,0.015625
2286,-0.015625,0.015625
2287,0.015625,0.015625
2288,0.015625,0.015625
2289,0.015625,0.015625
2290,-0.015625,0.015625
2291,-0.015625,0.015625
2292,0.015625,0.015625
2293,-0.015625,0.015625
2294,0.015625,-0.015625
2295,0.015625,-0.015625
2296,0.015625,-0.015625
2297,-0.015625,-0.015625
2298,0.015625,-0.015625
2299,-0.015625,0.015625
2300,-0.015625,0.015625
2301,-0.015625,0.015625
2302,0.015625,0.015625
2303,0.015625,-0.015625
2304,0.015625,-0.015625
2305,-0.015625,0.015625
2306,-0.015625,0.015625
2307,-0.015625,0.015625
2308,-0.015625,0.015625
2309,-0.015625,0.015625
2310,-0.015625,-0.015625
2311,-0.015625,0.015625
2312,0.015625,-0.015625
2313,-0.015625,0.015625
2314,-0.015625,-0.015625
2315,0.015625,0.015625
2316,0.015625,0.015625
2317,0.015625,0.015625
2318,0.015625,0.015625
2319,0.015625,0.015625
2320,0.015625,0.015625
2321,0.015625,0.015625
2322,0.015625,0.015625
2323,0.015625,0.015625
2324,0.015625,0.015625
2325,0.015625,0.015625
2326,0.015625,0.015625
2327,0.015625,-0.015625
2328,0.015625,0.015625
2329,0.015625,0.015625
2330,0.015625,-0.015625
2331,0.015625,-0.015625
2332,0.015625,-0.015625
2333,0.015625,-0.015625
2334,0.015625,0.015625
2335,0.015625,-0.015625
2336,0.015625,0.015625
2337,-0.015625,0.015625
2338,0.015625,-0.015625
2339,0.015625,-0.015625
2340,0.015625,-0.015625
2341,-0.015625,-0.015625
2342,-0.015625,-0.015625
2343,0.015625,0.015625
2344,0.015625,0.015625
2345,0.015625,0.015625
2346,0.015625,0.015625
2347,0.015625,0.015625
2348,0.015625,0.015625
2349,0.015625,0.015625
2350,0.015625,0.015625
2351,0.015625,0.015625
2352,0.015625,0.015625
2353,0.015625,0.015625
2354,-0.015625,0.015625
2355,-0.015625,0.015625
2356,-0.015625,0.015625
2357,-0.015625,0.015625
2358,-0.015625,0.015625
2359,-0.015625,-0.015625
2360,0.015625,-0.015625
2361,-0.015625,-0.015625
2362,-0.015625,-0.015625
2363,0.015625,0.015625
2364,0.015625,0.015625
2365,0.015625,-0.015625
2366,-0.015625,0.015625
2367,0.015625,-0.015625
2368,0.015625,-0.015625
2369,0.015625,0.015625
2370,0.015625,0.015625
2371,0.015625,0.015625
2372,-0.015625,0.015625
2373,0.015625,0.015625
2374,-0.015625,0.015625
2375,0.015625,-0.015625
2376,-0.015625,-0.015625
2377,0.015625,-0.015625
2378,-0.015625,0.015625
2379,-0.015625,0.015625
2380,0.015625,0.015625
2381,0.015625,0.015625
2382,0.015625,0.015625
2383,0.015625,0.015625
2384,0.015625,0.015625
2385,0.015625,0.015625
2386,0.015625,0.015625
2387,0.015625,0.015625
2388,0.015625,0.015625
2389,0.015625,0.015625
2390,0.015625,0.015625
2391,0.015625,-0.015625
2392,0.015625,-0.015625
2393,0.015625,-0.015625
2394,0.015625,-0.015625
2395,0.015625,0.015625
2396,0.015625,0.015625
2397,0.015625,-0.015625
2398,0.015625,-0.015625
2399,-0.015625,-0.015625
2400,-0.015625,-0.015625
2401,0.015625,0.015625
2402,-0.015625,-0.015625
2403,-0.015625,0.015625
2404,-0.015625,0.015625
2405,0.015625,-0.015625
2406,0.015625,-0.015625
2407,0.015625,-0.015625
2408,0.015625,0.015625
2409,0.015625,0.015625
2410,0.015625,0.015625
2411,0.015625,0.015625
2412,-0.015625,0.015625
2413,0.015625,0.015625
2414,0.015625,0.015625
2415,0.015625,0.015625
2416,0.015625,0.015625
2417,0.015625,0.015625
2418,-0.015625,0.015625
2419,-0.015625,-0.015625
2420,-0.015625,0.015625
2421,-0.015625,0.015625
2422,-0.015625,0.015625
2423,-0.015625,0.015625
2424,-0.015625,-0.015625
2425,0.015625,0.015625
2426,-0.015625,-0.015625
2427,-0.015625,0.015625
2428,-0.015625,-0.015625
2429,-0.015625,0.015625
2430,0.015625,-0.015625
2431,-0.015625,0.015625
2432,0.015625,0.015625
2433,0.015625,-0.015625
2434,0.015625,0.015625
2435,-0.015625,-0.015625
2436,0.015625,-0.015625
2437,-0.015625,0.015625
2438,-0.015625,-0.015625
2439,-0.015625,-0.015625
2440,-0.015625,0.015625
2441,-0.015625,-0.015625
2442,-0.015625,-0.015625
2443,0.015625,-0.015625
2444,0.015625,0.015625
2445,0.015625,0.015625
2446,0.015625,0.015625
2447,0.015625,0.015625
2448,0.015625,0.015625
2449,0.015625,0.015625
2450,0.015625,0.015625
2451,0.015625,0.015625
2452,0.015625,0.015625
2453,0.015625,0.015625
2454,0.015625,0.015625
2455,0.015625,-0.015625
2456,0.015625,-0.015625
2457,0.015625,-0.015625
2458,0.015625,-0.015625
2459,0.015625,-0.015625
2460,0.015625,-0.015625
2461,0.015625,-0.015625
2462,0.015625,-0.015625
2463,-0.015625,0.015625
2464,0.015625,-0.015625
2465,0.015625,-0.015625
2466,-0.015625,-0.015625
2467,0.015625,-0.015625
2468,0.015625,-0.015625
2469,0.015625,0.015625
2470,0.015625,-0.015625
2471,0.015625,0.015625
2472,0.015625,0.015625
2473,0.015625,0.015625
2474,-0.015625,0.015625
2475,0.015625,0.015625
2476,-0.015625,0.015625
2477,-0.015625,0.015625
2478,-0.015625,0.015625
2479,0.015625,0.015625
2480,0.015625,0.015625
2481,-0.015625,0.015625
2482,0.015625,0.015625
2483,0.015625,0.015625
2484,-0.015625,0.015625
2485,0.015625,0.015625
2486,-0.015625,0.015625
2487,0.015625,0.015625
2488,0.015625,0.015625
2489,-0.015625,0.015625
2490,-0.015625,-0.015625
2491,0.015625,0.015625
2492,0.015625,0.015625
2493,0.015625,-0.015625
2494,-0.015625,-0.015625
2495,-0.015625,-0.015625
2496,0.015625,0.015625
2497,0.015625,0.015625
2498,0.015625,-0.015625
2499,0.015625,-0.015625
2500,0.015625,0.015625
2501,-0.015625,0.015625
2502,-0.015625,-0.015625
2503,-0.015625,0.015625
2504,-0.015625,0.015625
2505,-0.015625,-0.015625
2506,0.015625,-0.015625
2507,-0.015625,0.015625
2508,0.015625,-0.015625
2509,0.015625,0.015625
2510,0.015625,0.015625
2511,0.015625,0.015625
2512,0.015625,0.015625
2513,0.015625,0.015625
2514,0.015625,0.015625
2515,0.015625,-0.015625
2516,0.015625,0.015625
2517,0.015625,0.015625
2518,0.015625,-0.015625
2519,0.015625,0.015625
2520,0.015625,-0.015625
2521,0.015625,0.015625
2522,0.015625,-0.015625
2523,0.015625,-0.015625
2524,0.015625,-0.015625
2525,0.015625,-0.015625
2526,0.015625,0.015625
2527,-0.015625,-0.015625
2528,0.015625,-0.015625
2529,0.015625,0.015625
2530,-0.015625,-0.015625
2531,-0.015625,0.015625
2532,0.015625,0.015625
2533,0.015625,0.015625
2534,0.015625,0.015625
2535,0.015625,0.015625
2536,-0.015625,-0.015625
2537,0.015625,0.015625
2538,0.015625,0.015625
2539,0.015625,0.015625
2540,-0.015625,0.015625
2541,-0.015625,0.015625
2542,-0.015625,0.015625
2543,-0.015625,0.015625
2544,-0.015625,0.015625
2545,0.015625,-0.015625
2546,0.015625,0.015625
2547,0.015625,0.015625
2548,-0.015625,0.015625
2549,0.015625,0.015625
2550,-0.015625,-0.015625
2551,-0.015625,-0.015625
2552,-0.015625,-0.015625
2553,-0.015625,-0.015625
2554,-0.015625,-0.015625
2555,0.015625,0.015625
2556,0.015625,0.015625
2557,-0.015625,0.015625
2558,0.015625,-0.015625
2559,-0.015625,-0.015625
2560,0.015625,0.015625
2561,0.015625,0.015625
2562,0.015625,0.015625
2563,0.015625,0.015625
2564,0.015625,0.015625
2565,0.015625,0.015625
2566,0.015625,0.015625
2567,0.015625,0.015625
2568,0.015625,-0.015625
2569,0.015625,-0.015625
2570,0.015625,-0.015625
2571,0.015625,-0.015625
2572,0.015625,0.015625
2573,0.015625,0.015625
2574,0.015625,0.015625
2575,0.015625,0.015625
2576,0.015625,-0.015625
2577,0.015625,0.015625
2578,0.015625,0.015625
2579,0.015625,-0.015625
2580,0.015625,-0.015625
2581,0.015625,-0.015625
2582,0.015625,-0.015625
2583,0.015625,-0.015625
2584,0.015625,-0.015625
2585,0.015625,0.015625
2586,0.015625,-0.015625
2587,0.015625,-0.015625
2588,0.015625,-0.015625
2589,0.015625,-0.015625
2590,0.015625,0.015625
2591,0.015625,-0.015625
2592,0.015625,-0.015625
2593,0.015625,-0.015625
2594,0.015625,0.015625
2595,0.015625,0.015625
2596,0.015625,0.015625
2597,0.015625,0.015625
2598,0.015625,0.015625
2599,0.015625,-0.015625
2600,-0.015625,0.015625
2601,0.015625,0.015625
2602,-0.015625,0.015625
2603,0.015625,0.015625
2604,0.015625,0.015625
2605,0.015625,0.015625
2606,0.015625,0.015625
2607,-0.015625,0.015625
2608,0.015625,0.015625
2609,-0.015625,0.015625
2610,0.015625,0.015625
2611,0.015625,0.015625
2612,0.015625,0.015625
2613,0.015625,0.015625
2614,-0.015625,0.015625
2615,0.015625,0.015625
2616,-0.015625,0.015625
2617,0.015625,-0.015625
2618,0.015625,-0.015625
2619,-0.015625,-0.015625
2620,0.015625,0.015625
2621,-0.015625,0.015625
2622,-0.015625,-0.015625
2623,-0.015625,0.015625
2624,0.015625,0.015625
2625,0.015625,0.015625
2626,0.015625,-0.015625
2627,0.015625,-0.015625
2628,0.015625,0.015625
2629,0.015625,0.015625
2630,0.015625,0.015625
2631,0.015625,-0.015625
2632,0.015625,-0.015625
2633,0.015625,-0.015625
2634,0.015625,-0.015625
2635,0.015625,-0.015625
2636,0.015625,0.015625
2637,0.015625,0.015625
2638,0.015625,-0.015625
2639,0.015625,0.015625
2640,0.015625,0.015625
2641,0.015625,-0.015625
2642,0.015625,0.015625
2643,0.015625,0.015625
2644,0.015625,-0.015625
2645,0.015625,0.015625
2646,0.015625,-0.015625
2647,0.015625,-0.015625
2648,0.015625,-0.015625
2649,0.015625,0.015625
2650,0.015625,0.015625
2651,0.015625,-0.015625
2652,0.015625,-0.015625
2653,0.015625,-0.015625
2654,0.015625,0.015625
2655,0.015625,-0.015625
2656,0.015625,-0.015625
2657,-0.015625,-0.015625
2658,0.015625,-0.015625
2659,0.015625,-0.015625
2660,0.015625,-0.015625
2661,0.015625,0.015625
2662,0.015625,0.015625
2663,0.015625,-0.015625
2664,0.015625,-0.015625
2665,-0.015625,0.015625
2666,0.015625,0.015625
2667,-0.015625,0.015625
2668,0.015625,0.015625
2669,0.015625,0.015625
2670,-0.015625,0.015625
2671,-0.015625,0.015625
2672,0.015625,0.015625
2673,-0.015625,0.015625
2674,0.015625,-0.015625
2675,0.015625,0.015625
2676,-0.015625,0.015625
2677,0.015625,0.015625
2678,0.015625,-0.015625
2679,0.015625,-0.015625
2680,-0.015625,-0.015625
2681,-0.015625,-0.015625
2682,-0.015625,-0.015625
2683,-0.015625,-0.015625
2684,0.015625,0.015625
2685,0.015625,0.015625
2686,-0.015625,-0.015625
2687,-0.015625,0.015625
2688,0.015625,-0.015625
2689,0.015625,0.015625
2690,0.015625,0.015625
2691,0.015625,0.015625
2692,0.015625,-0.015625
2693,-0.015625,0.015625
2694,0.015625,0.015625
2695,-0.015625,-0.015625
2696,0.015625,0.015625
2697,-0.015625,0.015625
2698,0.015625,-0.015625
2699,0.015625,-0.015625
2700,0.015625,-0.015625
2701,0.015625,-0.015625
2702,0.015625,-0.015625
2703,0.015625,-0.015625
2704,0.015625,-0.015625
2705,0.015625,-0.015625
2706,0.015625,-0.015625
2707,0.015625,0.015625
2708,0.015625,-0.015625
2709,0.015625,-0.015625
2710,0.015625,-0.015625
2711,0.015625,0.015625
2712,0.015625,-0.015625
2713,0.015625,-0.015625
2714,0.015625,0.015625
2715,0.015625,-0.015625
2716,0.015625,-0.015625
2717,0.015625,-0.015625
2718,0.015625,-0.015625
2719,0.015625,0.015625
2720,0.015625,0.015625
2721,0.015625,0.015625
2722,0.015625,-0.015625
2723,0.015625,-0.015625
2724,0.015625,-0.015625
2725,0.015625,0.015625
2726,0.015625,-0.015625
2727,0.015625,0.015625
2728,0.015625,-0.015625
2729,-0.015625,0.015625
2730,0.015625,0.015625
2731,0.015625,0.015625
2732,-0.015625,0.015625
2733,0.015625,0.015625
2734,0.015625,0.015625
2735,-0.015625,0.015625
2736,0.015625,0.015625
2737,0.015625,0.015625
2738,0.015625,-0.015625
2739,-0.015625,0.015625
2740,0.015625,0.015625
2741,0.015625,-0.015625
2742,0.015625,-0.015625
2743,0.015625,-0.015625
2744,0.015625,-0.015625
2745,-0.015625,0.015625
2746,0.015625,0.015625
2747,-0.015625,-0.015625
2748,-0.015625,0.015625
2749,0.015625,0.015625
2750,0.015625,-0.015625
2751,0.015625,-0.015625
2752,0.015625,-0.015625
2753,0.015625,-0.015625
2754,0.015625,-0.015625
2755,0.015625,0.015625
2756,-0.015625,0.015625
2757,0.015625,0.015625
2758,0.015625,-0.015625
2759,-0.015625,-0.015625
2760,0.015625,0.015625
2761,-0.015625,-0.015625
2762,-0.015625,-0.015625
2763,0.015625,0.015625
2764,0.015625,-0.015625
2765,0.015625,-0.015625
2766,0.015625,-0.015625
2767,0.015625,0.015625
2768,0.015625,0.015625
2769,0.015625,-0.015625
2770,0.015625,-0.015625
2771,0.015625,-0.015625
2772,0.015625,0.015625
2773,0.015625,0.015625
2774,0.015625,0.015625
2775,0.015625,0.015625
2776,0.015625,-0.015625
2777,0.015625,-0.015625
2778,0.015625,-0.015625
2779,0.015625,0.015625
2780,0.015625,-0.015625
2781,0.015625,-0.015625
2782,0.015625,-0.015625
2783,0.015625,0.015625
2784,0.015625,-0.015625
2785,0.015625,-0.015625
2786,0.015625,-0.015625
2787,0.015625,-0.015625
2788,0.015625,-0.015625
2789,0.015625,0.015625
2790,-0.015625,0.015625
2791,0.015625,0.015625
2792,0.015625,0.015625
2793,0.015625,0.015625
2794,0.015625,0.015625
2795,-0.015625,0.015625
2796,-0.015625,0.015625
2797,0.015625,0.015625
2798,0.015625,0.015625
2799,0.015625,0.015625
2800,0.015625,0.015625
2801,0.015625,-0.015625
2802,0.015625,-0.015625
2803,0.015625,-0.015625
2804,0.015625,-0.015625
2805,0.015625,-0.015625
2806,0.015625,-0.015625
2807,0.015625,-0.015625
2808,-0.015625,-0.015625
2809,-0.015625,0.015625
2810,-0.015625,0.015625
2811,-0.015625,0.015625
2812,0.015625,-0.015625
2813,0.015625,0.015625
2814,-0.015625,-0.015625
2815,-0.015625,-0.015625
2816,0.015625,0.015625
2817,0.015625,0.015625
2818,0.015625,0.015625
2819,0.015625,0.015625
2820,0.015625,0.015625
2821,0.015625,0.015625
2822,-0.015625,0.015625
2823,-0.015625,0.015625
2824,-0.015625,0.015625
2825,-0.015625,-0.015625
2826,-0.015625,-0.015625
2827,0.015625,-0.015625
2828,0.015625,-0.015625
2829,0.015625,0.015625
2830,0.015625,-0.015625
2831,0.015625,-0.015625
2832,0.015625,-0.015625
2833,0.015625,-0.015625
2834,0.015625,0.015625
2835,0.015625,-0.015625
2836,0.015625,-0.015625
2837,0.015625,-0.015625
2838,0.015625,-0.015625
2839,0.015625,-0.015625
2840,0.015625,-0.015625
2841,0.015625,-0.015625
2842,0.015625,-0.015625
2843,0.015625,0.015625
2844,0.015625,-0.015625
2845,0.015625,-0.015625
2846,0.015625,-0.015625
2847,0.015625,0.015625
2848,0.015625,-0.015625
2849,0.015625,0.015625
2850,-0.015625,-0.015625
2851,0.015625,-0.015625
2852,-0.015625,-0.015625
2853,0.015625,-0.015625
2854,-0.015625,0.015625
2855,-0.015625,0.015625
2856,0.015625,0.015625
2857,0.015625,0.015625
2858,0.015625,0.015625
2859,0.015625,0.015625
2860,0.015625,0.015625
2861,-0.015625,-0.015625
2862,-0.015625,-0.015625
2863,-0.015625,0.015625
2864,0.015625,0.015625
2865,0.015625,-0.015625
2866,-0.015625,0.015625
2867,0.015625,-0.015625
2868,0.015625,0.015625
2869,0.015625,-0.015625
2870,0.015625,0.015625
2871,-0.015625,0.015625
2872,-0.015625,0.015625
2873,0.015625,-0.015625
2874,0.015625,-0.015625
2875,0.015625,0.015625
2876,0.015625,-0.015625
2877,-0.015625,-0.015625
2878,-0.015625,-0.015625
2879,-0.015625,-0.015625
2880,0.015625,0.015625
2881,0.015625,0.015625
2882,0.015625,0.015625
2883,-0.015625,0.015625
2884,0.015625,0.015625
2885,-0.015625,0.015625
2886,-0.015625,0.015625
2887,-0.015625,0.015625
2888,-0.015625,0.015625
2889,0.015625,0.015625
2890,0.015625,-0.015625
2891,0.015625,-0.015625
2892,0.015625,-0.015625
2893,0.015625,-0.015625
2894,0.015625,0.015625
2895,-0.015625,0.015625
2896,0.015625,-0.015625
2897,0.015625,-0.015625
2898,0.015625,0.015625
2899,0.015625,-0.015625
2900,0.015625,-0.015625
2901,0.015625,0.015625
2902,0.015625,-0.015625
2903,0.015625,-0.015625
2904,0.015625,-0.015625
2905,0.015625,-0.015625
2906,0.015625,0.015625
2907,0.015625,-0.015625
2908,0.015625,-0.015625
2909,0.015625,0.015625
2910,0.015625,-0.015625
2911,0.015625,-0.015625
2912,0.015625,-0.015625
2913,-0.015625,0.015625
2914,-0.015625,0.015625
2915,-0.015625,-0.015625
2916,-0.015625,0.015625
2917,0.015625,-0.015625
2918,0.015625,-0.015625
2919,-0.015625,0.015625
2920,0.015625,-0.015625
2921,0.015625,-0.015625
2922,-0.015625,-0.015625
2923,0.015625,0.015625
2924,-0.015625,0.015625
2925,0.015625,0.015625
2926,-0.015625,-0.015625
2927,-0.015625,0.015625
2928,-0.015625,-0.015625
2929,0.015625,0.015625
2930,0.015625,0.015625
2931,0.015625,-0.015625
2932,0.015625,-0.015625
2933,-0.015625,0.015625
2934,0.015625,0.015625
2935,-0.015625,-0.015625
2936,-0.015625,0.015625
2937,-0.015625,0.015625
2938,-0.015625,-0.015625
2939,-0.015625,0.015625
2940,-0.015625,0.015625
2941,-0.015625,-0.015625
2942,-0.015625,0.015625
2943,-0.015625,0.015625
2944,0.015625,0.015625
2945,0.015625,0.015625
2946,0.015625,0.015625
2947,0.015625,0.015625
2948,-0.015625,0.015625
2949,-0.015625,0.015625
2950,-0.015625,0.015625
2951,-0.015625,0.015625
2952,0.015625,0.015625
2953,0.015625,-0.015625
2954,-0.015625,0.015625
2955,0.015625,-0.015625
2956,0.015625,-0.015625
2957,-0.015625,-0.015625
2958,0.015625,-0.015625
2959,0.015625,-0.015625
2960,0.015625,-0.015625
2961,0.015625,-0.015625
2962,0.015625,-0.015625
2963,0.015625,0.015625
2964,0.015625,-0.015625
2965,0.015625,-0.015625
2966,0.015625,-0.015625
2967,0.015625,-0.015625
2968,0.015625,0.015625
2969,0.015625,-0.015625
2970,0.015625,0.015625
2971,0.015625,-0.015625
2972,0.015625,-0.015625
2973,0.015625,0.015625
2974,0.015625,-0.015625
2975,0.015625,-0.015625
2976,0.015625,-0.015625
2977,0.015625,-0.015625
2978,0.015625,-0.015625
2979,0.015625,-0.015625
2980,-0.015625,0.015625
2981,0.015625,-0.015625
2982,0.015625,-0.015625
2983,0.015625,-0.015625
2984,-0.015625,0.015625
2985,0.015625,-0.015625
2986,0.015625,-0.015625
2987,-0.015625,0.015625
2988,0.015625,0.015625
2989,-0.015625,-0.015625
2990,-0.015625,-0.015625
2991,0.015625,-0.015625
2992,0.015625,0.015625
2993,0.015625,-0.015625
2994,0.015625,0.015625
2995,0.015625,-0.015625
2996,0.015625,0.015625
2997,0.015625,0.015625
2998,0.015625,-0.015625
2999,-0.015625,0.015625
3000,-0.015625,0.015625
3001,0.015625,-0.015625
3002,-0.015625,-0.015625
3003,-0.015625,-0.015625
3004,-0.015625,-0.015625
3005,-0.015625,-0.015625
3006,-0.015625,-0.015625
3007,-0.015625,0.015625
3008,0.015625,0.015625
3009,-0.015625,0.015625
3010,0.015625,0.015625
3011,-0.015625,0.015625
3012,-0.015625,0.015625
3013,0.015625,0.015625
3014,-0.015625,0.015625
3015,-0.015625,0.015625
3016,-0.015625,-0.015625
3017,0.015625,0.015625
3018,0.015625,-0.015625
3019,0.015625,-0.015625
3020,0.015625,0.015625
3021,0.015625,0.015625
3022,-0.015625,-0.015625
3023,0.015625,-0.015625
3024,0.015625,-0.015625
3025,-0.015625,-0.015625
3026,0.015625,0.015625
3027,0.015625,-0.015625
3028,0.015625,-0.015625
3029,0.015625,-0.015625
3030,0.015625,-0.015625
3031,0.015625,-0.015625
3032,0.015625,0.015625
3033,0.015625,0.015625
3034,0.015625,0.015625
3035,0.015625,0.015625
3036,0.015625,0.015625
3037,0.015625,-0.015625
3038,0.015625,-0.015625
3039,0.015625,-0.015625
3040,-0.015625,0.015625
3041,0.015625,0.015625
3042,-0.015625,-0.015625
3043,0.015625,0.015625
3044,0.015625,-0.015625
3045,0.015625,-0.015625
3046,-0.015625,-0.015625
3047,-0.015625,0.015625
3048,-0.015625,-0.015625
3049,0.015625,0.015625
3050,-0.015625,-0.015625
3051,0.015625,0.015625
3052,0.015625,-0.015625
3053,-0.015625,-0.015625
3054,-0.015625,-0.015625
3055,-0.015625,0.015625
3056,0.015625,-0.015625
3057,0.015625,0.015625
3058,0.015625,0.015625
3059,0.015625,0.015625
3060,0.015625,0.015625
3061,0.015625,0.015625
3062,0.015625,0.015625
3063,0.015625,0.015625
3064,0.015625,0.015625
3065,0.015625,0.015625
3066,0.015625,-0.015625
3067,0.015625,0.015625
3068,-0.015625,0.015625
3069,-0.015625,0.015625
3070,0.015625,0.015625
3071,0.015625,-0.015625
3072,-0.015625,0.015625
3073,-0.015625,0.015625
3074,0.015625,0.015625
3075,-0.015625,0.015625
3076,0.015625,0.015625
3077,-0.015625,0.015625
3078,-0.015625,0.015625
3079,0.015625,0.015625
3080,0.015625,0.015625
3081,0.015625,-0.015625
3082,0.015625,-0.015625
3083,0.015625,0.015625
3084,0.015625,-0.015625
3085,0.015625,-0.015625
